"Category Id";"Category Name"
"1024631";"Baby Products / Apparel & Accessories / Baby Girls / Accessories"
"1024643";"Baby Products / Apparel & Accessories / Baby Girls / Clothing"
"1024722";"Baby Products / Apparel & Accessories / Baby Girls / Shoes"
"1024784";"Baby Products / Bathing & Skin Care / Skin Care / Diaper Creams"
"1024785";"Baby Products / Bathing & Skin Care / Skin Care / Lotions"
"1024849";"Baby Products / Diapering / Wipes & Holders / Wipes & Refills"
"1024852";"Baby Products / Feeding / Baby Food / Baby Formula"
"1024854";"Baby Products / Feeding / Baby Food / Cereal"
"1024855";"Baby Products / Feeding / Baby Food / Meals"
"1024860";"Baby Products / Feeding / Baby Food / Snack Foods"
"1024867";"Baby Products / Feeding / Bottle-Feeding / Bottle Accessories"
"1024869";"Baby Products / Feeding / Bottle-Feeding / Bottles"
"1024871";"Baby Products / Feeding / Bottle-Feeding / Nipples"
"1024872";"Baby Products / Feeding / Bottle-Feeding / Warmers & Sterilizers"
"1024875";"Baby Products / Feeding / Breastfeeding / Breast Pumps"
"1024880";"Baby Products / Feeding / Breastfeeding / Nursing Covers"
"1024897";"Baby Products / Feeding / Solid Feeding / Cups"
"1024956";"Baby Products / Nursery / Beds, Cribs & Bedding / Bedding"
"1025008";"Baby Products / Nursery / Beds, Cribs & Bedding / Mattresses"
"1025013";"Baby Products / Nursery / Furniture / Changing & Dressing"
"1025020";"Baby Products / Nursery / Furniture / Gliders, Ottomans & Rocking Chairs"
"1025025";"Baby Products / Nursery / Furniture / Storage & Organization"
"1025045";"Baby Products / Nursery / Nursery Decor / Night Lights"
"1001003";"Computing / Computer Accessories / Audio & Video Accessories / Computer Headsets"
"1001005";"Computing / Computer Accessories / Audio & Video Accessories / Computer Speakers"
"1001006";"Computing / Computer Accessories / Audio & Video Accessories / Webcams"
"1001008";"Computing / Computer Accessories / Blank Media / BD-R Discs"
"1001009";"Computing / Computer Accessories / Blank Media / BD-RE Discs"
"1001010";"Computing / Computer Accessories / Blank Media / CD-R Discs"
"1001011";"Computing / Computer Accessories / Blank Media / CD-RW Discs"
"1001018";"Computing / Computer Accessories / Blank Media / Data Cartridges"
"1001012";"Computing / Computer Accessories / Blank Media / DATs"
"1001016";"Computing / Computer Accessories / Blank Media / DVD-RAM Discs"
"1001017";"Computing / Computer Accessories / Blank Media / DVD-RW Discs"
"1001013";"Computing / Computer Accessories / Blank Media / DVD+R Discs"
"1001014";"Computing / Computer Accessories / Blank Media / DVD+RW Discs"
"1001019";"Computing / Computer Accessories / Blank Media / Floppy Diskettes"
"1001020";"Computing / Computer Accessories / Blank Media / Minidiscs"
"1001021";"Computing / Computer Accessories / Blank Media / Zip Discs"
"1001063";"Computing / Computer Accessories / Game Hardware / Mac Game Hardware"
"1001079";"Computing / Computer Accessories / Game Hardware / PC Game Hardware"
"1001113";"Computing / Computer Accessories / Keyboards, Mice & Accessories / Keyboards"
"1001114";"Computing / Computer Accessories / Keyboards, Mice & Accessories / Mice"
"1001181";"Computing / Computers & Accessories / Computer Components / Computer Cases"
"1001180";"Computing / Computers & Accessories / Computer Components / CPU Processors"
"1001182";"Computing / Computers & Accessories / Computer Components / Desktop Barebones"
"1001183";"Computing / Computers & Accessories / Computer Components / External Optical Drives"
"1001188";"Computing / Computers & Accessories / Computer Components / External Sound Cards"
"1001189";"Computing / Computers & Accessories / Computer Components / External TV Tuners"
"1001190";"Computing / Computers & Accessories / Computer Components / Fans & Cooling"
"1001198";"Computing / Computers & Accessories / Computer Components / Graphics Cards"
"1001206";"Computing / Computers & Accessories / Computer Components / Internal Hard Drives"
"1001209";"Computing / Computers & Accessories / Computer Components / Internal Optical Drives"
"1001213";"Computing / Computers & Accessories / Computer Components / Internal Solid State Drives"
"1001214";"Computing / Computers & Accessories / Computer Components / Internal Sound Cards"
"1001215";"Computing / Computers & Accessories / Computer Components / Internal TV Tuner & Capture Cards"
"1001216";"Computing / Computers & Accessories / Computer Components / KVM Switches"
"1001217";"Computing / Computers & Accessories / Computer Components / Laptop Replacement Parts"
"1001218";"Computing / Computers & Accessories / Computer Components / Memory"
"1001219";"Computing / Computers & Accessories / Computer Components / Motherboards"
"1001220";"Computing / Computers & Accessories / Computer Components / Network Cards"
"1001221";"Computing / Computers & Accessories / Computer Components / Power Supplies"
"1001223";"Computing / Computers & Accessories / Computers & Tablets / Desktops"
"1001227";"Computing / Computers & Accessories / Computers & Tablets / Laptops"
"1001234";"Computing / Computers & Accessories / Data Storage / External Hard Drives"
"1001235";"Computing / Computers & Accessories / Data Storage / External Solid State Drives"
"1001236";"Computing / Computers & Accessories / Data Storage / External Zip Drives"
"1001237";"Computing / Computers & Accessories / Data Storage / Floppy & Tape Drives"
"1001238";"Computing / Computers & Accessories / Data Storage / Network Attached Storage"
"1001239";"Computing / Computers & Accessories / Data Storage / Tape Libraries"
"1001240";"Computing / Computers & Accessories / Data Storage / USB Flash Drives"
"1001243";"Computing / Computers & Accessories / Laptop Accessories / Bags, Cases & Sleeves"
"1001250";"Computing / Computers & Accessories / Laptop Accessories / Batteries"
"1001284";"Computing / Computers & Accessories / Printers / Inkjet Printers"
"1001286";"Computing / Computers & Accessories / Printers / Laser Printers"
"1001296";"Computing / Software / Accounting & Finance / Business Accounting"
"1001300";"Computing / Software / Accounting & Finance / Personal Finance"
"1001303";"Computing / Software / Accounting & Finance / Point of Sale"
"1001306";"Computing / Software / Antivirus & Security / Antivirus"
"1001307";"Computing / Software / Antivirus & Security / Internet Security"
"1001308";"Computing / Software / Antivirus & Security / Parental Control"
"1001310";"Computing / Software / Business & Office / Business & Marketing Plans"
"1001313";"Computing / Software / Business & Office / Communication"
"1001324";"Computing / Software / Business & Office / Customer Relationship Management"
"1001330";"Computing / Software / Business & Office / Document Management"
"1001333";"Computing / Software / Business & Office / Office Suites"
"1001335";"Computing / Software / Business & Office / Project Management"
"1001340";"Computing / Software / Business & Office / Visualization & Presentation"
"1001342";"Computing / Software / Business & Office / Word Processing"
"1001344";"Computing / Software / Children's / Art & Creativity"
"1001345";"Computing / Software / Children's / Early Learning"
"1001346";"Computing / Software / Children's / Games"
"1001355";"Computing / Software / Design & Illustration / CAD"
"1001357";"Computing / Software / Design & Illustration / Illustration"
"1001358";"Computing / Software / Design & Illustration / Photography"
"1001365";"Computing / Software / Education & Reference / History"
"1001368";"Computing / Software / Education & Reference / Maps & Atlases"
"1001372";"Computing / Software / Education & Reference / Script & Screenwriting"
"1001373";"Computing / Software / Education & Reference / Test Preparation"
"1001376";"Computing / Software / Games / Linux Games"
"1001378";"Computing / Software / Games / PC Games"
"1001383";"Computing / Software / Lifestyle & Hobbies / Fashion & Beauty"
"1001388";"Computing / Software / Lifestyle & Hobbies / Sewing"
"1001390";"Computing / Software / Music / CD Burning & Labeling"
"1001393";"Computing / Software / Music / Instrument Instruction"
"1001394";"Computing / Software / Music / MP3 Editing & Effects"
"1001398";"Computing / Software / Music / Music Players"
"1001417";"Computing / Software / Networking & Servers / Client Access Licenses"
"1001419";"Computing / Software / Networking & Servers / Local Area Networks"
"1001420";"Computing / Software / Networking & Servers / Network Management"
"1001421";"Computing / Software / Networking & Servers / Security"
"1001422";"Computing / Software / Networking & Servers / Servers"
"1001429";"Computing / Software / Networking & Servers / Virtual Private Networks"
"1001436";"Computing / Software / Operating Systems / Mac Operating Systems"
"1001437";"Computing / Software / Operating Systems / Microsoft Windows"
"1001438";"Computing / Software / Operating Systems / OS2"
"1001442";"Computing / Software / Productivity / Note Taking"
"1001450";"Computing / Software / Programming & Web Development / Development Utilities"
"1001456";"Computing / Software / Programming & Web Development / Web Design"
"1001463";"Computing / Software / Programming & Web Development / Web Site Hosting"
"1001468";"Computing / Software / Utilities / Drivers & Driver Recovery"
"1001471";"Computing / Software / Utilities / Internet Utilities"
"1001480";"Computing / Software / Utilities / PC Maintenance"
"1001495";"Electronics / Accessories & Supplies / Audio & Video Accessories / 3D Glasses"
"1001496";"Electronics / Accessories & Supplies / Audio & Video Accessories / Antennas"
"1002380";"Electronics / Accessories & Supplies / Audio & Video Accessories / Cables"
"1001499";"Electronics / Accessories & Supplies / Audio & Video Accessories / Cables & Interconnects"
"1001518";"Electronics / Accessories & Supplies / Audio & Video Accessories / Cleaning & Repair"
"1001524";"Electronics / Accessories & Supplies / Audio & Video Accessories / Conditional Access Modules"
"1001525";"Electronics / Accessories & Supplies / Audio & Video Accessories / Connectors & Adapters"
"1001526";"Electronics / Accessories & Supplies / Audio & Video Accessories / Crossover Parts"
"1001527";"Electronics / Accessories & Supplies / Audio & Video Accessories / Digital-to-Analog Converters"
"1001528";"Electronics / Accessories & Supplies / Audio & Video Accessories / Distribution"
"1002368";"Electronics / Accessories & Supplies / Audio & Video Accessories / Earphone & Headphone Accessories"
"1001533";"Electronics / Accessories & Supplies / Audio & Video Accessories / Headphone Accessories"
"1001539";"Electronics / Accessories & Supplies / Audio & Video Accessories / Home Audio Crossovers & Parts"
"1001540";"Electronics / Accessories & Supplies / Audio & Video Accessories / Media Storage & Organization"
"1002412";"Electronics / Accessories & Supplies / Audio & Video Accessories / Projector Accessories"
"1002417";"Electronics / Accessories & Supplies / Audio & Video Accessories / Record Player Accessories"
"1001549";"Electronics / Accessories & Supplies / Audio & Video Accessories / Remote Controls"
"1001548";"Electronics / Accessories & Supplies / Audio & Video Accessories / RF Modulators"
"1001552";"Electronics / Accessories & Supplies / Audio & Video Accessories / Satellite TV Equipment"
"1001567";"Electronics / Accessories & Supplies / Audio & Video Accessories / Speaker Accessories"
"1001573";"Electronics / Accessories & Supplies / Audio & Video Accessories / Speaker Parts & Components"
"1001587";"Electronics / Accessories & Supplies / Audio & Video Accessories / Speaker Repair"
"1001599";"Electronics / Accessories & Supplies / Audio & Video Accessories / Turntable Cartridges & Needles"
"1001592";"Electronics / Accessories & Supplies / Audio & Video Accessories / TV Accessories & Parts"
"1002411";"Electronics / Accessories & Supplies / Audio & Video Accessories / TV Wall Mounts"
"1001600";"Electronics / Accessories & Supplies / Audio & Video Accessories / VCR Rewinders"
"1001601";"Electronics / Accessories & Supplies / Audio & Video Accessories / Video Converters"
"1002609";"Electronics / Accessories & Supplies / Batteries / Battery Testers"
"1002605";"Electronics / Accessories & Supplies / Batteries / Dry-Cell Batteries"
"1002607";"Electronics / Accessories & Supplies / Batteries / Rechargeable Batteries"
"1002604";"Electronics / Accessories & Supplies / Batteries / Spacers"
"1001612";"Electronics / Accessories & Supplies / Batteries, Chargers & Accessories / AC Adapters"
"1001613";"Electronics / Accessories & Supplies / Batteries, Chargers & Accessories / Battery Chargers"
"1001614";"Electronics / Accessories & Supplies / Batteries, Chargers & Accessories / Household Batteries"
"1001627";"Electronics / Accessories & Supplies / Batteries, Chargers & Accessories / Isolation Transformers"
"1001628";"Electronics / Accessories & Supplies / Batteries, Chargers & Accessories / Line Conditioners"
"1001629";"Electronics / Accessories & Supplies / Batteries, Chargers & Accessories / PDUs"
"1001630";"Electronics / Accessories & Supplies / Batteries, Chargers & Accessories / Power Converters"
"1001631";"Electronics / Accessories & Supplies / Batteries, Chargers & Accessories / Power Strips"
"1001633";"Electronics / Accessories & Supplies / Cables / Camera & Photo"
"1001634";"Electronics / Accessories & Supplies / Cables / Car Electronics"
"1001638";"Electronics / Accessories & Supplies / Cables / Computer"
"1001657";"Electronics / Accessories & Supplies / Cables / GPS"
"1001659";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Accessory Bundles"
"1001671";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Batteries & Chargers"
"1001680";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Blank Video Media"
"1001685";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Camcorder Accessories"
"1001693";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Darkroom Supplies"
"1001703";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Digital Camera Accessories"
"1001718";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Filters & Accessories"
"1001731";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Flash Accessories"
"1001738";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Flashes"
"1001741";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Lens Accessories"
"1001751";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Lighting & Studio"
"1001797";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Professional Video Accessories"
"1001802";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Rain Covers"
"1001803";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Remote Controls"
"1001804";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Telescope & Microscope Accessories"
"1001822";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Tripods & Monopods"
"1001828";"Electronics / Accessories & Supplies / Camera & Photo Accessories / Viewfinders"
"1002560";"Electronics / Accessories & Supplies / Camera Accessories / Binocular Accessories"
"1002485";"Electronics / Accessories & Supplies / Camera Accessories / Camcorder Accessories"
"1002463";"Electronics / Accessories & Supplies / Camera Accessories / Cases & Bags"
"1002523";"Electronics / Accessories & Supplies / Camera Accessories / Maintenance & Cleaning Tools"
"1002473";"Electronics / Accessories & Supplies / Camera Accessories / Strobe Accessories"
"1002532";"Electronics / Accessories & Supplies / Camera Accessories / Tripod & Monopod Accessories"
"1002431";"Electronics / Accessories & Supplies / Camera Accessories / Wearable Cameras Accessories"
"1001848";"Electronics / Accessories & Supplies / Home Audio Accessories / Surge Protectors"
"1001913";"Electronics / Accessories & Supplies / Power Protection / Uninterrupted Power Supply (UPS)"
"1002641";"Electronics / Audio / Portable Audio / Portable Radios"
